"rep","strategy","n_workers","chr","start","end","bp","n_win","secs","load_s","secs_wall","rss_gb","pid"
2,"segment",6,"chr2",1,50000000,5e+07,249929,26.963,10.644,37.607,1.294884864,14717
2,"segment",6,"chr2",50000001,100000000,5e+07,241874,26.581,10.636,37.217,1.28968704,14707
2,"segment",6,"chr2",100000001,150000000,5e+07,249999,20.603,0.00100000000000477,20.605,1.154822144,14736
2,"segment",6,"chr2",150000001,200000000,5e+07,250000,20.202,0,20.202,1.123360768,14707
2,"segment",6,"chr3",1,50000000,5e+07,249946,21.032,0,21.032,1.317781504,14727
2,"segment",6,"chr3",50000001,100000000,5e+07,249348,20.08,0,20.08,1.090117632,14717
2,"segment",6,"chr3",100000001,150000000,5e+07,250000,20.459,0,20.459,1.319501824,14746
2,"segment",6,"chr4",1,50000000,5e+07,248444,20.26,0,20.26,1.363591168,14756
2,"segment",6,"chr4",50000001,100000000,5e+07,249529,23.908,0.00500000000000256,23.913,1.241829376,14736
2,"segment",6,"chr4",100000001,150000000,5e+07,250000,23.788,0.000999999999997669,23.789,0.714080256,14707
2,"segment",6,"chr5",1,50000000,5e+07,249163,23.847,0.00100000000000477,23.848,1.244983296,14717
2,"segment",6,"chr5",50000001,100000000,5e+07,249749,22.113,0.00200000000000244,22.115,0.755134464,14756
2,"segment",6,"chr5",100000001,150000000,5e+07,249994,23.041,0.000999999999997669,23.042,0.95639552,14746
2,"segment",6,"chr6",1,50000000,5e+07,249700,23.973,0,23.973,1.350504448,14727
2,"segment",6,"chr6",50000001,100000000,5e+07,247201,19.236,0,19.236,0.531828736,14736
2,"segment",6,"chr6",100000001,150000000,5e+07,249999,21.228,0.0109999999999957,21.239,1.06375168,14756
2,"segment",6,"chr7",1,50000000,5e+07,249937,19.72,0.00100000000000477,19.721,0.749166592,14707
2,"segment",6,"chr7",50000001,100000000,5e+07,248470,21.211,0.00300000000000011,21.214,1.257467904,14746
2,"segment",6,"chr7",100000001,150000000,5e+07,249749,20.907,0,20.907,1.163124736,14717
2,"segment",6,"chr8",1,50000000,5e+07,248688,21.009,0.00100000000000477,21.01,1.216180224,14727
2,"segment",6,"chr8",50000001,100000000,5e+07,249749,18.663,0.00100000000000477,18.664,1.552347136,14736
2,"segment",6,"chr9",1,50000000,5e+07,227365,17.497,0.007000000000005,17.504,1.636999168,14707
2,"segment",6,"chr9",50000001,100000000,5e+07,189884,14.849,0.00100000000000477,14.85,1.209114624,14756
2,"segment",6,"chr10",1,50000000,5e+07,247573,17.951,0.00199999999999534,17.953,1.522176,14717
2,"segment",6,"chr10",50000001,100000000,5e+07,249995,17.66,0.00100000000000477,17.661,1.611026432,14746
2,"segment",6,"chr11",1,50000000,5e+07,249700,17.244,0,17.244,1.710460928,14727
2,"segment",6,"chr11",50000001,100000000,5e+07,247571,16.135,0,16.135,1.717018624,14756
2,"segment",6,"chr12",1,50000000,5e+07,249346,16.24,0,16.241,1.697673216,14736
2,"segment",6,"chr12",50000001,100000000,5e+07,250000,15.49,0.00100000000000477,15.491,1.166381056,14707
2,"segment",6,"chr13",1,50000000,5e+07,169132,13.7,0.00200000000000955,13.702,1.460064256,14746
2,"segment",6,"chr13",50000001,100000000,5e+07,249749,15.44,0.00100000000000477,15.441,1.382518784,14717
2,"segment",6,"chr14",1,50000000,5e+07,168401,13.1,0,13.1,1.271799808,14727
2,"segment",6,"chr14",50000001,100000000,5e+07,250000,16.174,0.00100000000000477,16.175,1.072873472,14756
2,"segment",6,"chr15",1,50000000,5e+07,163536,16.873,0,16.873,1.710137344,14707
2,"segment",6,"chr15",50000001,100000000,5e+07,249749,19.737,0.00100000000000477,19.738,1.631367168,14717
2,"segment",6,"chr16",1,50000000,5e+07,207870,16.931,0.0040000000000191,16.935,1.730179072,14727
2,"segment",6,"chr17",1,50000000,5e+07,248590,15.192,0.00399999999999068,15.196,1.167085568,14736
2,"segment",6,"chr18",1,50000000,5e+07,249103,18.947,0.000999999999976353,18.949,1.64253696,14746
2,"segment",6,"chr19",1,50000000,5e+07,249159,16.11,0.00100000000000477,16.111,1.61574912,14756
2,"segment",6,"chr20",1,50000000,5e+07,247966,16.405,0,16.405,1.317937152,14736
2,"segment",6,"chr22",1,50000000,5e+07,191709,16.768,0,16.768,1.592303616,14707
2,"segment",6,"chrX",1,50000000,5e+07,246497,16.762,0.00899999999998613,16.771,1.503453184,14727
2,"segment",6,"chrX",50000001,100000000,5e+07,249228,16.38,0,16.38,1.595625472,14746
2,"segment",6,"chrX",100000001,150000000,5e+07,248556,15.611,0,15.611,1.520689152,14717
2,"segment",6,"chrY",1,50000000,5e+07,129550,12.449,0.00199999999998113,12.451,1.12345088,14756
2,"segment",6,"chr1",200000001,248956422,48956422,244228,17.722,0,17.722,1.257074688,14736
2,"segment",6,"chr3",150000001,198295559,48295559,241177,17.344,0.00100000000000477,17.345,1.679622144,14707
2,"segment",6,"chr21",1,46709983,46709983,200395,12.847,0.00100000000000477,12.848,1.511821312,14727
2,"segment",6,"chr8",100000001,145138636,45138636,225393,16.581,0,16.581,1.564459008,14717
2,"segment",6,"chr2",200000001,242193529,42193529,210909,16.759,0.00100000000000477,16.761,1.579892736,14746
2,"segment",6,"chr16",50000001,90338345,40338345,201140,13.444,0.00100000000000477,13.445,1.461243904,14756
2,"segment",6,"chr4",150000001,190214555,40214555,200771,13.316,0.00100000000000477,13.317,1.549717504,14727
2,"segment",6,"chr9",100000001,138394717,38394717,191660,13.56,0.00100000000000477,13.561,2.078035968,14736
2,"segment",6,"chr11",100000001,135086622,35086622,175383,9.77799999999999,0,9.77799999999999,1.759195136,14707
2,"segment",6,"chr10",100000001,133797422,33797422,168671,10.902,0.000999999999976353,10.903,1.574612992,14717
2,"segment",6,"chr12",100000001,133275309,33275309,166313,10.736,0,10.736,1.673146368,14746
2,"segment",6,"chr17",50000001,83257441,33257441,165965,9.58600000000001,0,9.58600000000001,0.809463808,14756
2,"segment",6,"chr5",150000001,181538259,31538259,157385,9.96300000000002,0,9.96300000000002,0.725815296,14727
2,"segment",6,"chr18",50000001,80373285,30373285,151304,11.912,0.00100000000000477,11.913,1.5259648,14707
2,"segment",6,"chr6",150000001,170805979,20805979,103478,7.60400000000001,0,7.60400000000001,1.465327616,14717
2,"segment",6,"chr20",50000001,64444167,14444167,71670,5.012,0.00199999999998113,5.01399999999998,0.692711424,14746
2,"segment",6,"chr13",100000001,114364328,14364328,71016,5.94400000000002,0.000999999999976353,5.94499999999999,0.879058944,14736
2,"segment",6,"chr7",150000001,159345973,9345973,46677,8.809,0.00100000000000477,8.81,1.706754048,14756
2,"segment",6,"chr19",50000001,58617616,8617616,43038,3.85799999999998,0.00100000000000477,3.85899999999998,0.719253504,14727
2,"segment",6,"chrY",50000001,57227415,7227415,2469,1.405,0,1.405,1.611218944,14717
2,"segment",6,"chr14",100000001,107043718,7043718,34418,3.49600000000001,0.00100000000000477,3.49700000000001,1.100599296,14717
2,"segment",6,"chrX",150000001,156040895,6040895,30154,3.22200000000001,0.00100000000000477,3.22300000000001,1.74174208,14707
2,"segment",6,"chr15",100000001,101991189,1991189,9905,1.72999999999999,0.00200000000000955,1.732,0.790679552,14727
2,"segment",6,"chr22",50000001,50818468,818468,4042,1.25899999999999,0.00100000000000477,1.25999999999999,0.785874944,14746
3,"static",1,"chr1",1,248956422,248956422,1152300,58.652,0,58.652,3.776212992,64341
3,"static",1,"chr2",1,242193529,242193529,1202711,47.1720000000005,0.00100000000020373,47.1730000000007,4.296114176,64341
3,"static",1,"chr3",1,198295559,198295559,990471,39.7800000000007,0,39.7800000000007,4.47668224,64341
3,"static",1,"chr4",1,190214555,190214555,948744,39.5119999999988,0,39.5119999999988,4.3042816,64341
3,"static",1,"chr5",1,181538259,181538259,906291,35.0630000000001,0,35.0630000000001,4.460249088,64341
3,"static",1,"chr6",1,170805979,170805979,850378,35.857,0,35.857,4.171603968,64341
3,"static",1,"chr7",1,159345973,159345973,794833,30.9320000000007,0,30.9320000000007,4.22045696,64341
3,"static",1,"chrX",1,156040895,156040895,774435,30.7819999999992,0,30.7819999999992,4.09890816,64341
3,"static",1,"chr8",1,145138636,145138636,723830,27.3610000000008,0.00100000000020373,27.362000000001,4.210962432,64341
3,"static",1,"chr9",1,138394717,138394717,608909,24.8019999999997,0,24.8019999999997,4.270690304,64341
3,"static",1,"chr11",1,135086622,135086622,672654,28.2979999999989,0.00100000000020373,28.2989999999991,4.374044672,64341
3,"static",1,"chr10",1,133797422,133797422,666239,28.1949999999997,0,28.1949999999997,4.376154112,64341
3,"static",1,"chr12",1,133275309,133275309,665659,26.8040000000001,0.00100000000020373,26.8050000000003,4.448116736,64341
3,"static",1,"chr13",1,114364328,114364328,489897,20.223,0,20.223,4.303126528,64341
3,"static",1,"chr14",1,107043718,107043718,452819,18.6239999999998,0,18.6239999999998,4.158140416,64341
3,"static",1,"chr15",1,101991189,101991189,423190,15.4330000000009,0,15.4330000000009,4.48528384,64341
3,"static",1,"chr16",1,90338345,90338345,409010,15.6880000000001,0,15.6880000000001,4.454416384,64341
3,"static",1,"chr17",1,83257441,83257441,414555,17.8059999999987,0.00100000000020373,17.8069999999989,4.511768576,64341
3,"static",1,"chr18",1,80373285,80373285,400407,13.8130000000001,0,13.8130000000001,4.750565376,64341
3,"static",1,"chr20",1,64444167,64444167,319636,11.9549999999999,0,11.9549999999999,4.4735488,64341
3,"static",1,"chr19",1,58617616,58617616,292197,11.0149999999994,0,11.0149999999994,4.51608576,64341
3,"static",1,"chrY",1,57227415,57227415,132019,8.82000000000153,0,8.82000000000153,4.438724608,64341
3,"static",1,"chr22",1,50818468,50818468,195751,7.43299999999908,0,7.43299999999908,4.429938688,64341
3,"static",1,"chr21",1,46709983,46709983,200395,7.55999999999949,0,7.55999999999949,4.404342784,64341
3,"static",2,"chr1",1,248956422,248956422,1152300,56.832,6.834,63.666,3.174047744,17985
3,"static",2,"chr2",1,242193529,242193529,1202711,49.868,0,49.868,3.109896192,17985
3,"static",2,"chr3",1,198295559,198295559,990471,46.087,0,46.087,3.915354112,17985
3,"static",2,"chr4",1,190214555,190214555,948744,39.55,0,39.55,3.920887808,17985
3,"static",2,"chr5",1,181538259,181538259,906291,40.49,0.000999999999976353,40.491,3.6271104,17985
3,"static",2,"chr6",1,170805979,170805979,850378,31.707,0,31.707,3.9733248,17985
3,"static",2,"chr7",1,159345973,159345973,794833,30.68,0,30.68,3.950395392,17985
3,"static",2,"chrX",1,156040895,156040895,774435,29.488,0,29.488,4.10574848,17985
3,"static",2,"chr8",1,145138636,145138636,723830,26.308,0,26.308,4.023967744,17985
3,"static",2,"chr9",1,138394717,138394717,608909,26.07,0,26.07,4.029046784,17985
3,"static",2,"chr11",1,135086622,135086622,672654,24.785,0,24.785,3.760484352,17985
3,"static",2,"chr10",1,133797422,133797422,666239,25.43,0,25.43,3.93129984,17985
3,"static",2,"chr12",1,133275309,133275309,665659,31.466,6.833,38.299,2.170044416,17972
3,"static",2,"chr13",1,114364328,114364328,489897,19.313,0,19.313,2.479788032,17972
3,"static",2,"chr14",1,107043718,107043718,452819,20.788,0,20.788,2.52715008,17972
3,"static",2,"chr15",1,101991189,101991189,423190,16.354,0.00100000000000477,16.355,2.37395968,17972
3,"static",2,"chr16",1,90338345,90338345,409010,16.663,0,16.663,2.45577728,17972
3,"static",2,"chr17",1,83257441,83257441,414555,20.044,0,20.044,2.459168768,17972
3,"static",2,"chr18",1,80373285,80373285,400407,17.916,0.00100000000000477,17.917,2.565525504,17972
3,"static",2,"chr20",1,64444167,64444167,319636,14.97,0.00100000000000477,14.971,2.470797312,17972
3,"static",2,"chr19",1,58617616,58617616,292197,11.208,0,11.208,2.58383872,17972
3,"static",2,"chrY",1,57227415,57227415,132019,7.70699999999999,0.00100000000000477,7.708,2.772148224,17972
3,"static",2,"chr22",1,50818468,50818468,195751,9.15600000000001,0,9.15600000000001,2.545610752,17972
3,"static",2,"chr21",1,46709983,46709983,200395,10.225,0,10.225,2.575785984,17972
3,"static",3,"chr1",1,248956422,248956422,1152300,60.811,7.902,68.713,2.799378432,19963
3,"static",3,"chr2",1,242193529,242193529,1202711,52.217,0,52.217,3.26817792,19963
3,"static",3,"chr3",1,198295559,198295559,990471,39.796,0.00100000000000477,39.797,3.571421184,19963
3,"static",3,"chr4",1,190214555,190214555,948744,35.009,0,35.009,3.74986752,19963
3,"static",3,"chr5",1,181538259,181538259,906291,35.024,0,35.024,3.802046464,19963
3,"static",3,"chr6",1,170805979,170805979,850378,32.322,0,32.322,3.89122048,19963
3,"static",3,"chr7",1,159345973,159345973,794833,29.838,0,29.838,3.804258304,19963
3,"static",3,"chrX",1,156040895,156040895,774435,30.213,0.0010000000000332,30.214,3.791863808,19963
3,"static",3,"chr8",1,145138636,145138636,723830,37.549,7.901,45.45,2.32912896,19953
3,"static",3,"chr9",1,138394717,138394717,608909,28.172,0,28.172,2.115436544,19953
3,"static",3,"chr11",1,135086622,135086622,672654,30.272,0,30.272,2.602131456,19953
3,"static",3,"chr10",1,133797422,133797422,666239,27.382,0,27.382,2.983657472,19953
3,"static",3,"chr12",1,133275309,133275309,665659,27.207,0,27.207,2.681860096,19953
3,"static",3,"chr13",1,114364328,114364328,489897,18.304,0,18.304,2.905321472,19953
3,"static",3,"chr14",1,107043718,107043718,452819,17.334,0,17.334,2.707841024,19953
3,"static",3,"chr15",1,101991189,101991189,423190,16.464,0.00100000000000477,16.465,2.615943168,19953
3,"static",3,"chr16",1,90338345,90338345,409010,23.989,7.9,31.889,1.78860032,19943
3,"static",3,"chr17",1,83257441,83257441,414555,17.428,0,17.428,2.024927232,19943
3,"static",3,"chr18",1,80373285,80373285,400407,17.557,0,17.557,2.090360832,19943
3,"static",3,"chr20",1,64444167,64444167,319636,15.091,0,15.091,2.13751808,19943
3,"static",3,"chr19",1,58617616,58617616,292197,13.121,0,13.121,2.07736832,19943
3,"static",3,"chrY",1,57227415,57227415,132019,7.45099999999999,0,7.45099999999999,2.347872256,19943
3,"static",3,"chr22",1,50818468,50818468,195751,8.11800000000001,0,8.11800000000001,2.434695168,19943
3,"static",3,"chr21",1,46709983,46709983,200395,8.54299999999999,0,8.54299999999999,2.413932544,19943
3,"static",4,"chr1",1,248956422,248956422,1152300,61.907,8.055,69.962,2.981863424,21427
3,"static",4,"chr2",1,242193529,242193529,1202711,53.543,0,53.543,3.012468736,21427
3,"static",4,"chr3",1,198295559,198295559,990471,40.594,0,40.594,3.543494656,21427
3,"static",4,"chr4",1,190214555,190214555,948744,37.511,0,37.511,3.882102784,21427
3,"static",4,"chr5",1,181538259,181538259,906291,36.495,0,36.495,3.412680704,21427
3,"static",4,"chr6",1,170805979,170805979,850378,32.554,0,32.554,3.77319424,21427
3,"static",4,"chr7",1,159345973,159345973,794833,41.663,8.055,49.718,2.31960576,21416
3,"static",4,"chrX",1,156040895,156040895,774435,33.472,0,33.472,2.604826624,21416
3,"static",4,"chr8",1,145138636,145138636,723830,32.414,0,32.414,2.6565632,21416
3,"static",4,"chr9",1,138394717,138394717,608909,26.735,0,26.735,2.821144576,21416
3,"static",4,"chr11",1,135086622,135086622,672654,27.626,0,27.626,2.832211968,21416
3,"static",4,"chr10",1,133797422,133797422,666239,25.603,0.00100000000000477,25.604,3.074838528,21416
3,"static",4,"chr12",1,133275309,133275309,665659,35.828,8.053,43.881,1.948295168,21406
3,"static",4,"chr13",1,114364328,114364328,489897,20.933,0.000999999999997669,20.934,2.309033984,21406
3,"static",4,"chr14",1,107043718,107043718,452819,21.037,0,21.037,2.373562368,21406
3,"static",4,"chr15",1,101991189,101991189,423190,18.342,0.00100000000000477,18.343,1.953492992,21406
3,"static",4,"chr16",1,90338345,90338345,409010,17.577,0,17.577,2.49094144,21406
3,"static",4,"chr17",1,83257441,83257441,414555,17.841,0,17.841,2.348941312,21406
3,"static",4,"chr18",1,80373285,80373285,400407,21.523,8.051,29.574,1.44881664,21396
3,"static",4,"chr20",1,64444167,64444167,319636,15.074,0.00100000000000122,15.075,1.695891456,21396
3,"static",4,"chr19",1,58617616,58617616,292197,12.951,0,12.951,1.93654784,21396
3,"static",4,"chrY",1,57227415,57227415,132019,8.768,0,8.768,1.957453824,21396
3,"static",4,"chr22",1,50818468,50818468,195751,8.215,0,8.215,1.992892416,21396
3,"static",4,"chr21",1,46709983,46709983,200395,10.067,0,10.067,1.849573376,21396
3,"static",5,"chr1",1,248956422,248956422,1152300,70.714,8.696,79.41,2.172174336,22655
3,"static",5,"chr2",1,242193529,242193529,1202711,57.326,0.00100000000000477,57.327,2.691895296,22655
3,"static",5,"chr3",1,198295559,198295559,990471,44.718,0.00100000000000477,44.719,3.153690624,22655
3,"static",5,"chr4",1,190214555,190214555,948744,37.158,0.00100000000000477,37.159,3.701829632,22655
3,"static",5,"chr5",1,181538259,181538259,906291,35.67,0,35.67,3.619180544,22655
3,"static",5,"chr6",1,170805979,170805979,850378,53.938,8.695,62.633,1.842348032,22643
3,"static",5,"chr7",1,159345973,159345973,794833,34.596,0,34.596,2.040881152,22643
3,"static",5,"chrX",1,156040895,156040895,774435,37.505,0.00199999999999534,37.507,2.38678016,22643
3,"static",5,"chr8",1,145138636,145138636,723830,32.202,0,32.202,2.8391424,22643
3,"static",5,"chr9",1,138394717,138394717,608909,26.736,0,26.736,3.02710784,22643
3,"static",5,"chr11",1,135086622,135086622,672654,41.853,8.694,50.547,1.60641024,22634
3,"static",5,"chr10",1,133797422,133797422,666239,31.416,0.000999999999997669,31.418,2.218037248,22634
3,"static",5,"chr12",1,133275309,133275309,665659,33.16,0.00600000000000023,33.166,1.781706752,22634
3,"static",5,"chr13",1,114364328,114364328,489897,21.592,0.000999999999990564,21.593,2.319179776,22634
3,"static",5,"chr14",1,107043718,107043718,452819,22.196,0,22.196,2.405634048,22634
3,"static",5,"chr15",1,101991189,101991189,423190,26.57,8.692,35.262,1.183870976,22624
3,"static",5,"chr16",1,90338345,90338345,409010,22.55,0,22.551,1.41570048,22624
3,"static",5,"chr17",1,83257441,83257441,414555,18.973,0.000999999999997669,18.974,1.793482752,22624
3,"static",5,"chr18",1,80373285,80373285,400407,17.84,0,17.84,1.790951424,22624
3,"static",5,"chr20",1,64444167,64444167,319636,15.804,0.00100000000000477,15.805,1.681985536,22624
3,"static",5,"chr19",1,58617616,58617616,292197,19.066,8.692,27.758,1.392914432,22615
3,"static",5,"chrY",1,57227415,57227415,132019,11.341,0,11.341,1.5817728,22615
3,"static",5,"chr22",1,50818468,50818468,195751,9.484,0,9.484,1.61775616,22615
3,"static",5,"chr21",1,46709983,46709983,200395,10.239,0,10.239,1.573285888,22615
3,"static",6,"chr1",1,248956422,248956422,1152300,92.398,11.78,104.178,2.035826688,23810
3,"static",6,"chr2",1,242193529,242193529,1202711,61.884,0.00100000000000477,61.885,2.284982272,23810
3,"static",6,"chr3",1,198295559,198295559,990471,45.15,0.00499999999999545,45.155,3.205484544,23810
3,"static",6,"chr4",1,190214555,190214555,948744,37.716,0.00100000000000477,37.717,3.971887104,23810
3,"static",6,"chr5",1,181538259,181538259,906291,74.344,11.779,86.123,1.918283776,23800
3,"static",6,"chr6",1,170805979,170805979,850378,48.863,0,48.864,1.44605184,23800
3,"static",6,"chr7",1,159345973,159345973,794833,39.465,0.0029999999999859,39.468,2.643734528,23800
3,"static",6,"chrX",1,156040895,156040895,774435,34.654,0.00100000000000477,34.655,2.767863808,23800
3,"static",6,"chr8",1,145138636,145138636,723830,59.078,11.779,70.857,1.630531584,23791
3,"static",6,"chr9",1,138394717,138394717,608909,36.678,0,36.683,0.808525824,23791
3,"static",6,"chr11",1,135086622,135086622,672654,38.394,0.0220000000000056,38.417,2.013700096,23791
3,"static",6,"chr10",1,133797422,133797422,666239,31.89,0.00399999999999068,31.894,2.624188416,23791
3,"static",6,"chr12",1,133275309,133275309,665659,56.524,11.781,68.305,1.516593152,23781
